Tue Nov 27 01:38:56 -02 2018
k=6 min=6 exploredSolutions=1 branchedSolutions=0 limitsChecked=47
k=6 min=6 exploredSolutions=315000000 branchedSolutions=4009245118 limitsChecked=2865196230
k=6 min=6 exploredSolutions=315100000 branchedSolutions=4010116620 limitsChecked=2865894726
k=6 min=6 exploredSolutions=315200000 branchedSolutions=4010988115 limitsChecked=2866593220
k=6 min=6 exploredSolutions=315300000 branchedSolutions=4011859600 limitsChecked=2867291710
k=6 min=6 exploredSolutions=315400000 branchedSolutions=4012731113 limitsChecked=2867990210
k=6 min=6 exploredSolutions=315500000 branchedSolutions=4013602608 limitsChecked=2868688704
k=6 min=6 exploredSolutions=315600000 branchedSolutions=4014474067 limitsChecked=2869387184
k=6 min=6 exploredSolutions=315700000 branchedSolutions=4015345567 limitsChecked=2870085680
k=6 min=6 exploredSolutions=315800000 branchedSolutions=4016217069 limitsChecked=2870784176
k=6 min=6 exploredSolutions=315900000 branchedSolutions=4017088565 limitsChecked=2871482670
k=6 min=6 exploredSolutions=316000000 branchedSolutions=4017960055 limitsChecked=2872181162
k=6 min=6 exploredSolutions=316100000 branchedSolutions=4018831583 limitsChecked=2872879668
k=6 min=6 exploredSolutions=316200000 branchedSolutions=4019703054 limitsChecked=2873578152
k=6 min=6 exploredSolutions=316300000 branchedSolutions=4020574537 limitsChecked=2874276642
k=6 min=6 exploredSolutions=316400000 branchedSolutions=4021446028 limitsChecked=2874975134
k=6 min=6 exploredSolutions=316500000 branchedSolutions=4022329156 limitsChecked=2875673634
k=6 min=6 exploredSolutions=316600000 branchedSolutions=4023230502 limitsChecked=2876372126
k=6 min=6 exploredSolutions=316700000 branchedSolutions=4024101983 limitsChecked=2877070614
k=6 min=6 exploredSolutions=316800000 branchedSolutions=4024994210 limitsChecked=2877769106
k=6 min=6 exploredSolutions=316900000 branchedSolutions=4025907188 limitsChecked=2878467604
k=6 min=6 exploredSolutions=317000000 branchedSolutions=4026799410 limitsChecked=2879166094
k=6 min=6 exploredSolutions=317100000 branchedSolutions=4027670898 limitsChecked=2879864586
k=6 min=6 exploredSolutions=317200000 branchedSolutions=4028573499 limitsChecked=2880563080
k=6 min=6 exploredSolutions=317300000 branchedSolutions=4029455375 limitsChecked=2881261578
k=6 min=6 exploredSolutions=317400000 branchedSolutions=4030326859 limitsChecked=2881960068
k=6 min=6 exploredSolutions=317500000 branchedSolutions=4031198366 limitsChecked=2882658566
k=6 min=6 exploredSolutions=317600000 branchedSolutions=4032072096 limitsChecked=2883357058
k=6 min=6 exploredSolutions=317700000 branchedSolutions=4032972451 limitsChecked=2884055550
k=6 min=6 exploredSolutions=317800000 branchedSolutions=4033854326 limitsChecked=2884754048
k=6 min=6 exploredSolutions=317900000 branchedSolutions=4034746536 limitsChecked=2885452534
k=6 min=6 exploredSolutions=318000000 branchedSolutions=4035654315 limitsChecked=2886151026
k=6 min=6 exploredSolutions=318100000 branchedSolutions=4036551725 limitsChecked=2886849518
k=6 min=6 exploredSolutions=318200000 branchedSolutions=4037423222 limitsChecked=2887548012
k=6 min=6 exploredSolutions=318300000 branchedSolutions=4038315458 limitsChecked=2888246508
k=6 min=6 exploredSolutions=318400000 branchedSolutions=4039207695 limitsChecked=2888945004
k=6 min=6 exploredSolutions=318500000 branchedSolutions=4040079202 limitsChecked=2889643502
k=6 min=6 exploredSolutions=318600000 branchedSolutions=4040950680 limitsChecked=2890341990
k=6 min=6 exploredSolutions=318700000 branchedSolutions=4041822166 limitsChecked=2891040480
k=6 min=6 exploredSolutions=318800000 branchedSolutions=4042693667 limitsChecked=2891738976
k=6 min=6 exploredSolutions=318900000 branchedSolutions=4043565168 limitsChecked=2892437472
k=6 min=6 exploredSolutions=319000000 branchedSolutions=4044436649 limitsChecked=2893135960
k=6 min=6 exploredSolutions=319100000 branchedSolutions=4045308155 limitsChecked=2893834458
k=6 min=6 exploredSolutions=319200000 branchedSolutions=4046179641 limitsChecked=2894532948
k=6 min=6 exploredSolutions=319300000 branchedSolutions=4047051137 limitsChecked=2895231442
k=6 min=6 exploredSolutions=319400000 branchedSolutions=4047922615 limitsChecked=2895929930
k=6 min=6 exploredSolutions=319500000 branchedSolutions=4048794123 limitsChecked=2896628428
k=6 min=6 exploredSolutions=319600000 branchedSolutions=4049665630 limitsChecked=2897326926
k=6 min=6 exploredSolutions=319700000 branchedSolutions=4050537114 limitsChecked=2898025416
k=6 min=6 exploredSolutions=319800000 branchedSolutions=4051408600 limitsChecked=2898723906
k=6 min=6 exploredSolutions=319900000 branchedSolutions=4052280107 limitsChecked=2899422404
k=6 min=6 exploredSolutions=320000000 branchedSolutions=4053151602 limitsChecked=2900120898
k=6 min=6 exploredSolutions=320100000 branchedSolutions=4054023088 limitsChecked=2900819388
k=6 min=6 exploredSolutions=320200000 branchedSolutions=4054894561 limitsChecked=2901517874
k=6 min=6 exploredSolutions=320300000 branchedSolutions=4055766079 limitsChecked=2902216376
k=6 min=6 exploredSolutions=320400000 branchedSolutions=4056637554 limitsChecked=2902914862
k=6 min=6 exploredSolutions=320500000 branchedSolutions=4057509054 limitsChecked=2903613358
k=6 min=6 exploredSolutions=320600000 branchedSolutions=4058380578 limitsChecked=2904311862
k=6 min=6 exploredSolutions=320700000 branchedSolutions=4059252053 limitsChecked=2905010348
k=6 min=6 exploredSolutions=320800000 branchedSolutions=4060123548 limitsChecked=2905708842
k=6 min=6 exploredSolutions=320900000 branchedSolutions=4060995055 limitsChecked=2906407340
k=6 min=6 exploredSolutions=321000000 branchedSolutions=4061866535 limitsChecked=2907105828
k=6 min=6 exploredSolutions=321100000 branchedSolutions=4062738030 limitsChecked=2907804322
k=6 min=6 exploredSolutions=321200000 branchedSolutions=4063609500 limitsChecked=2908502806
k=6 min=6 exploredSolutions=321300000 branchedSolutions=4064481012 limitsChecked=2909201306
k=6 min=6 exploredSolutions=321400000 branchedSolutions=4065352508 limitsChecked=2909899800
k=6 min=6 exploredSolutions=321500000 branchedSolutions=4066223998 limitsChecked=2910598292
k=6 min=6 exploredSolutions=321600000 branchedSolutions=4067095495 limitsChecked=2911296786
k=6 min=6 exploredSolutions=321700000 branchedSolutions=4067967005 limitsChecked=2911995286
k=6 min=6 exploredSolutions=321800000 branchedSolutions=4068838481 limitsChecked=2912693772
k=6 min=6 exploredSolutions=321900000 branchedSolutions=4069709976 limitsChecked=2913392266
k=6 min=6 exploredSolutions=322000000 branchedSolutions=4070581477 limitsChecked=2914090762
k=6 min=6 exploredSolutions=322100000 branchedSolutions=4071452974 limitsChecked=2914789256
k=6 min=6 exploredSolutions=322200000 branchedSolutions=4072324458 limitsChecked=2915487746
k=6 min=6 exploredSolutions=322300000 branchedSolutions=4073195960 limitsChecked=2916186242
k=6 min=6 exploredSolutions=322400000 branchedSolutions=4074067441 limitsChecked=2916884730
k=6 min=6 exploredSolutions=322500000 branchedSolutions=4074938935 limitsChecked=2917583224
k=6 min=6 exploredSolutions=322600000 branchedSolutions=4075810421 limitsChecked=2918281714
k=6 min=6 exploredSolutions=322700000 branchedSolutions=4076681933 limitsChecked=2918980214
k=6 min=6 exploredSolutions=322800000 branchedSolutions=4077553407 limitsChecked=2919678700
k=6 min=6 exploredSolutions=322900000 branchedSolutions=4078424919 limitsChecked=2920377200
k=6 min=6 exploredSolutions=323000000 branchedSolutions=4079296420 limitsChecked=2921075696
k=6 min=6 exploredSolutions=323100000 branchedSolutions=4080167915 limitsChecked=2921774190
k=6 min=6 exploredSolutions=323200000 branchedSolutions=4081042931 limitsChecked=2922472684
k=6 min=6 exploredSolutions=323300000 branchedSolutions=4081941994 limitsChecked=2923171172
k=6 min=6 exploredSolutions=323400000 branchedSolutions=4082823864 limitsChecked=2923869668
k=6 min=6 exploredSolutions=323500000 branchedSolutions=4083716080 limitsChecked=2924568156
k=6 min=6 exploredSolutions=323600000 branchedSolutions=4084623864 limitsChecked=2925266650
k=6 min=6 exploredSolutions=323700000 branchedSolutions=4085521296 limitsChecked=2925965150
k=6 min=6 exploredSolutions=323800000 branchedSolutions=4086392771 limitsChecked=2926663636
k=6 min=6 exploredSolutions=323900000 branchedSolutions=4087285007 limitsChecked=2927362132
k=6 min=6 exploredSolutions=324000000 branchedSolutions=4088177229 limitsChecked=2928060622
k=6 min=6 exploredSolutions=324100000 branchedSolutions=4089048736 limitsChecked=2928759120
k=6 min=6 exploredSolutions=324200000 branchedSolutions=4089920231 limitsChecked=2929457614
k=6 min=6 exploredSolutions=324300000 branchedSolutions=4090791711 limitsChecked=2930156102
k=6 min=6 exploredSolutions=324400000 branchedSolutions=4091663224 limitsChecked=2930854602
k=6 min=6 exploredSolutions=324500000 branchedSolutions=4092534719 limitsChecked=2931553096
k=6 min=6 exploredSolutions=324600000 branchedSolutions=4093406189 limitsChecked=2932251580
k=6 min=6 exploredSolutions=324700000 branchedSolutions=4094277707 limitsChecked=2932950082
k=6 min=6 exploredSolutions=324800000 branchedSolutions=4095149180 limitsChecked=2933648568
k=6 min=6 exploredSolutions=324900000 branchedSolutions=4096020676 limitsChecked=2934347062
k=6 min=6 exploredSolutions=325000000 branchedSolutions=4096892166 limitsChecked=2935045554
k=6 min=6 exploredSolutions=325100000 branchedSolutions=4097763694 limitsChecked=2935744060
k=6 min=6 exploredSolutions=325200000 branchedSolutions=4098635170 limitsChecked=2936442546
k=6 min=6 exploredSolutions=325300000 branchedSolutions=4099506654 limitsChecked=2937141036
k=6 min=6 exploredSolutions=325400000 branchedSolutions=4100378161 limitsChecked=2937839534
k=6 min=6 exploredSolutions=325500000 branchedSolutions=4101270394 limitsChecked=2938538028
k=6 min=6 exploredSolutions=325600000 branchedSolutions=4102162613 limitsChecked=2939236518
k=6 min=6 exploredSolutions=325700000 branchedSolutions=4103044114 limitsChecked=2939935008
k=6 min=6 exploredSolutions=325800000 branchedSolutions=4103943024 limitsChecked=2940633498
k=6 min=6 exploredSolutions=325900000 branchedSolutions=4104844483 limitsChecked=2941331996
k=6 min=6 exploredSolutions=326000000 branchedSolutions=4105731521 limitsChecked=2942030486
k=6 min=6 exploredSolutions=326100000 branchedSolutions=4106623763 limitsChecked=2942728984
k=6 min=6 exploredSolutions=326200000 branchedSolutions=4107516011 limitsChecked=2943427484
k=6 min=6 exploredSolutions=326300000 branchedSolutions=4108387492 limitsChecked=2944125972
k=6 min=6 exploredSolutions=326400000 branchedSolutions=4109258970 limitsChecked=2944824460
k=6 min=6 exploredSolutions=326500000 branchedSolutions=4110130477 limitsChecked=2945522958
k=6 min=6 exploredSolutions=326600000 branchedSolutions=4111022704 limitsChecked=2946221450
k=6 min=6 exploredSolutions=326700000 branchedSolutions=4111914935 limitsChecked=2946919944
k=6 min=6 exploredSolutions=326800000 branchedSolutions=4112786442 limitsChecked=2947618442
k=6 min=6 exploredSolutions=326900000 branchedSolutions=4113685980 limitsChecked=2948316928
k=6 min=6 exploredSolutions=327000000 branchedSolutions=4114591616 limitsChecked=2949015420
k=6 min=6 exploredSolutions=327100000 branchedSolutions=4115483836 limitsChecked=2949713910
k=6 min=6 exploredSolutions=327200000 branchedSolutions=4116367177 limitsChecked=2950412406
k=6 min=6 exploredSolutions=327300000 branchedSolutions=4117268349 limitsChecked=2951110916
k=6 min=6 exploredSolutions=327400000 branchedSolutions=4118140052 limitsChecked=2951809516
k=6 min=6 exploredSolutions=327500000 branchedSolutions=4119011814 limitsChecked=2952508140
k=6 min=6 exploredSolutions=327600000 branchedSolutions=4119883525 limitsChecked=2953206744
k=6 min=6 exploredSolutions=327700000 branchedSolutions=4120755259 limitsChecked=2953905356
k=6 min=6 exploredSolutions=327800000 branchedSolutions=4121627020 limitsChecked=2954603980
k=6 min=6 exploredSolutions=327900000 branchedSolutions=4122498731 limitsChecked=2955302584
k=6 min=6 exploredSolutions=328000000 branchedSolutions=4123370455 limitsChecked=2956001192
k=6 min=6 exploredSolutions=328100000 branchedSolutions=4124242102 limitsChecked=2956699758
k=6 min=6 exploredSolutions=328200000 branchedSolutions=4125113593 limitsChecked=2957398250
k=6 min=6 exploredSolutions=328300000 branchedSolutions=4125985089 limitsChecked=2958096744
k=6 min=6 exploredSolutions=328400000 branchedSolutions=4126856568 limitsChecked=2958795232
k=6 min=6 exploredSolutions=328500000 branchedSolutions=4127748822 limitsChecked=2959493734
k=6 min=6 exploredSolutions=328600000 branchedSolutions=4128641039 limitsChecked=2960192222
k=6 min=6 exploredSolutions=328700000 branchedSolutions=4129528074 limitsChecked=2960890712
k=6 min=6 exploredSolutions=328800000 branchedSolutions=4130425501 limitsChecked=2961589210
k=6 min=6 exploredSolutions=328900000 branchedSolutions=4131296997 limitsChecked=2962287704
k=6 min=6 exploredSolutions=329000000 branchedSolutions=4132168492 limitsChecked=2962986198
k=6 min=6 exploredSolutions=329100000 branchedSolutions=4133039978 limitsChecked=2963684688
k=6 min=6 exploredSolutions=329200000 branchedSolutions=4133911480 limitsChecked=2964383184
k=6 min=6 exploredSolutions=329300000 branchedSolutions=4134782980 limitsChecked=2965081680
k=6 min=6 exploredSolutions=329400000 branchedSolutions=4135654444 limitsChecked=2965780162
k=6 min=6 exploredSolutions=329500000 branchedSolutions=4136525944 limitsChecked=2966478658
k=6 min=6 exploredSolutions=329600000 branchedSolutions=4137397467 limitsChecked=2967177162
k=6 min=6 exploredSolutions=329700000 branchedSolutions=4138268947 limitsChecked=2967875650
k=6 min=6 exploredSolutions=329800000 branchedSolutions=4139140442 limitsChecked=2968574144
k=6 min=6 exploredSolutions=329900000 branchedSolutions=4140011944 limitsChecked=2969272640
k=6 min=6 exploredSolutions=330000000 branchedSolutions=4140906277 limitsChecked=2969971130
k=6 min=6 exploredSolutions=330100000 branchedSolutions=4141796397 limitsChecked=2970669624
k=6 min=6 exploredSolutions=330200000 branchedSolutions=4142688537 limitsChecked=2971368108
k=6 min=6 exploredSolutions=330300000 branchedSolutions=4143580871 limitsChecked=2972066616
k=6 min=6 exploredSolutions=330400000 branchedSolutions=4144452356 limitsChecked=2972765106
k=6 min=6 exploredSolutions=330500000 branchedSolutions=4145323846 limitsChecked=2973463598
k=6 min=6 exploredSolutions=330600000 branchedSolutions=4146195343 limitsChecked=2974162092
k=6 min=6 exploredSolutions=330700000 branchedSolutions=4147087579 limitsChecked=2974860588
k=6 min=6 exploredSolutions=330800000 branchedSolutions=4147979796 limitsChecked=2975559076
k=6 min=6 exploredSolutions=330900000 branchedSolutions=4148851298 limitsChecked=2976257572
k=6 min=6 exploredSolutions=331000000 branchedSolutions=4149748701 limitsChecked=2976956062
k=6 min=6 exploredSolutions=331100000 branchedSolutions=4150635769 limitsChecked=2977654564
k=6 min=6 exploredSolutions=331200000 branchedSolutions=4151507253 limitsChecked=2978353054
k=6 min=6 exploredSolutions=331300000 branchedSolutions=4152378760 limitsChecked=2979051552
k=6 min=6 exploredSolutions=331400000 branchedSolutions=4153250236 limitsChecked=2979750038
k=6 min=6 exploredSolutions=331500000 branchedSolutions=4154121736 limitsChecked=2980448534
k=6 min=6 exploredSolutions=331600000 branchedSolutions=4154993238 limitsChecked=2981147030
k=6 min=6 exploredSolutions=331700000 branchedSolutions=4155864734 limitsChecked=2981845524
k=6 min=6 exploredSolutions=331800000 branchedSolutions=4156736228 limitsChecked=2982544018
k=6 min=6 exploredSolutions=331900000 branchedSolutions=4157607709 limitsChecked=2983242506
k=6 min=6 exploredSolutions=332000000 branchedSolutions=4158479210 limitsChecked=2983941002
k=6 min=6 exploredSolutions=332100000 branchedSolutions=4159350705 limitsChecked=2984639496
k=6 min=6 exploredSolutions=332200000 branchedSolutions=4160222202 limitsChecked=2985337990
k=6 min=6 exploredSolutions=332300000 branchedSolutions=4161093703 limitsChecked=2986036486
k=6 min=6 exploredSolutions=332400000 branchedSolutions=4161965193 limitsChecked=2986734978
k=6 min=6 exploredSolutions=332500000 branchedSolutions=4162836662 limitsChecked=2987433462
k=6 min=6 exploredSolutions=332600000 branchedSolutions=4163708173 limitsChecked=2988131962
k=6 min=6 exploredSolutions=332700000 branchedSolutions=4164579685 limitsChecked=2988830462
k=6 min=6 exploredSolutions=332800000 branchedSolutions=4165451165 limitsChecked=2989528950
k=6 min=6 exploredSolutions=332900000 branchedSolutions=4166322671 limitsChecked=2990227448
k=6 min=6 exploredSolutions=333000000 branchedSolutions=4167194157 limitsChecked=2990925938
